run_id,world_half_cm,thickness_nm,density_g_cm3,E_keV,N_injected,N_uncollided,N_trans_total,T_counts,mu_counts_per_mm,mu_counts_cm2_g,mu_calc_per_mm,mu_calc_cm2_g,mu_tr_per_mm,mu_tr_cm2_g,mu_ref_cm2_g,mu_en_ref_cm2_g,delta_mu_percent,delta_mu_en_percent,sigma_T_counts,sigma_mu_counts_cm2_g,mu_en_cpe_per_mm,mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,absorbed_fraction,mu_en_per_mm,mu_en_cm2_g,mu_en_raw_per_mm,mu_en_raw_cm2_g,mu_eff_per_mm,mu_eff_cm2_g,E_trans_unc_keV,E_trans_tot_keV,E_abs_keV,T_energy_tot
685,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,1.5800000000e+00,2.0000000000e+05,9.8630000000e+04,9.8630000000e+04,4.9315000000e-01,2.8277675663e+03,1.4651645421e+03,2.8326316048e+03,1.4676847693e+03,2.8263604092e+03,1.4644354452e+03,1.5045782665e+03,1.4935782665e+03,-2.6195861818e+00,-9.5559430972e+01,1.1179290619e-03,4.6982691345e+00,2.8070937045e+03,1.4544526966e+03,-2.6195861818e+00,3.2001027911e-02,2.8070937045e+03,1.4544526966e+03,1.2800411165e+02,6.6323373910e+01,1.3009701439e+02,6.7407779478e+01,1.5583540000e+05,1.5583540000e+05,1.0112324820e+04,4.9315000000e-01
686,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,2.5100000000e+00,2.0000000000e+05,5.6624000000e+04,5.6624000000e+04,2.8312000000e-01,5.0475377718e+03,2.6153045450e+03,5.0406479956e+03,2.6117347127e+03,5.0258994005e+03,2.6040929536e+03,2.6113223250e+03,2.5694643329e+03,1.5249821613e-01,-9.4076231770e+01,1.0073804286e-03,7.3743821887e+00,4.9666286500e+03,2.5733827202e+03,1.5249821613e-01,7.3440896455e-02,4.9666286500e+03,2.5733827202e+03,2.9376358582e+02,1.5220911182e+02,3.0510977205e+02,1.5808796479e+02,1.4212624000e+05,1.4212624000e+05,3.6867330020e+04,2.8312000000e-01
687,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,3.9800000000e+00,2.0000000000e+05,1.2520200000e+05,1.2520200000e+05,6.2601000000e-01,1.8735557343e+03,9.7075426646e+02,1.8691109663e+03,9.6845127790e+02,1.8537628259e+03,9.6049887354e+02,9.7531200001e+02,9.5915000001e+02,-4.6731031152e-01,-9.3623969373e+01,1.0819461167e-03,3.5820120628e+00,1.8425088408e+03,9.5466779316e+02,-4.6731031152e-01,2.9507624171e-02,1.8425088408e+03,9.5466779316e+02,1.1803049668e+02,6.1155697764e+01,1.1980692930e+02,6.2076129170e+01,4.9830396000e+05,4.9830396000e+05,2.3488068840e+04,6.2601000000e-01
688,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,6.3100000000e+00,2.0000000000e+05,1.7233200000e+05,1.7233200000e+05,8.6166000000e-01,5.9557807073e+02,3.0858967395e+02,5.9658958724e+02,3.0911377577e+02,5.8539839684e+02,3.0331523152e+02,3.2336050000e+02,3.1513250000e+02,-4.5679129175e+00,-9.5011980459e+01,7.7201698297e-04,1.8569217532e+00,5.8042341712e+02,3.0073752183e+02,-4.5679129175e+00,7.5843551030e-03,5.8042341712e+02,3.0073752183e+02,3.0337420412e+01,1.5718870680e+01,3.0453050320e+01,1.5778782549e+01,1.0874149200e+06,1.0874149200e+06,9.5714561400e+03,8.6166000000e-01
689,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,1.0000000000e+01,2.0000000000e+05,1.9101800000e+05,1.9101800000e+05,9.5509000000e-01,1.8379880842e+02,9.5232543221e+01,1.8357779636e+02,9.5118029200e+01,1.7836413962e+02,9.2416652655e+01,9.6910000000e+01,9.2040000000e+01,-1.7309429155e+00,-9.6298837473e+01,4.6310415621e-04,1.0049328964e+00,1.7456240147e+02,9.0446840141e+01,-1.7309429155e+00,1.6436603700e-03,1.7456240147e+02,9.0446840141e+01,6.5746414800e+00,3.4065499896e+00,6.5800506469e+00,3.4093526668e+00,1.9101800000e+06,1.9101800000e+06,3.2873207400e+03,9.5509000000e-01
690,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,1.5800000000e+01,2.0000000000e+05,1.8882700000e+05,1.8882700000e+05,9.4413500000e-01,2.2994445835e+02,1.1914220640e+02,2.3355054405e+02,1.2101064459e+02,2.2811332547e+02,1.1819343288e+02,1.2719280000e+02,1.0756320000e+02,-6.3294412909e+00,-8.9481851342e+01,5.1353725169e-04,1.1273026741e+00,1.9445724728e+02,1.0075505041e+02,-6.3294412909e+00,5.4588396361e-03,1.9445724728e+02,1.0075505041e+02,2.1835358544e+01,1.1313657277e+01,2.1895174187e+01,1.1344649838e+01,2.9834666000e+06,2.9834666000e+06,1.7249933250e+04,9.4413500000e-01
691,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,2.0000000000e+01,2.0000000000e+05,1.9373400000e+05,1.9373400000e+05,9.6867000000e-01,1.2732512948e+02,6.5971569678e+01,1.2699347677e+02,6.5799728899e+01,1.2276597332e+02,6.3609312599e+01,6.5730000000e+01,5.6970000000e+01,3.6751814683e-01,-9.0115063760e+01,3.8954095484e-04,8.3345077943e-01,1.1035619392e+02,5.7179375088e+01,3.6751814683e-01,2.7171737450e-03,1.1035619392e+02,5.7179375088e+01,1.0868694980e+01,5.6314481762e+00,1.0883487849e+01,5.6391128751e+00,3.8746800000e+06,3.8746800000e+06,1.0868694980e+04,9.6867000000e-01
692,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,2.5100000000e+01,2.0000000000e+05,1.9657200000e+05,1.9657200000e+05,9.8286000000e-01,6.9154360550e+01,3.5831274896e+01,7.0147470205e+01,3.6345839484e+01,6.6962167888e+01,3.4695423776e+01,4.3800000000e+01,3.8069400000e+01,-1.8193436310e+01,-9.3149425678e+01,2.9022594991e-04,6.1199413894e-01,6.0106507158e+01,3.1143267958e+01,-1.8193436310e+01,1.2583467510e-03,6.0106507158e+01,3.1143267958e+01,5.0333870040e+00,2.6079725409e+00,5.0365565363e+00,2.6096147856e+00,4.9339572000e+06,4.9339572000e+06,6.3169006900e+03,9.8286000000e-01
693,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,2.5500000000e+01,2.0000000000e+05,1.9680100000e+05,1.9680100000e+05,9.8400500000e-01,6.4497202568e+01,3.3418239672e+01,6.7299410957e+01,3.4870161118e+01,6.4178602450e+01,3.3253161891e+01,4.2080000000e+01,3.6587000000e+01,-2.0584031196e+01,-9.3246123485e+01,2.8052771677e-04,5.9085532527e-01,5.6077926577e+01,2.9055920506e+01,-2.0584031196e+01,1.1922771863e-03,5.6077926577e+01,2.9055920506e+01,4.7691087451e+00,2.4710408006e+00,4.7719540567e+00,2.4725150553e+00,5.0184255000e+06,5.0184255000e+06,6.0806136500e+03,9.8400500000e-01
694,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,3.0000000000e+01,2.0000000000e+05,1.9772900000e+05,1.9772900000e+05,9.8864500000e-01,4.5679840918e+01,2.3668311357e+01,4.3875966609e+01,2.2733661455e+01,4.1375390495e+01,2.1438026163e+01,2.2730000000e+01,1.9910000000e+01,4.1280746000e+00,-9.2356139935e+01,2.3691838231e-04,4.9666215275e-01,4.0012566330e+01,2.0731899653e+01,4.1280746000e+00,7.3431315000e-04,4.0012566330e+01,2.0731899653e+01,2.9372526000e+00,1.5218925389e+00,2.9383315598e+00,1.5224515854e+00,5.9318700000e+06,5.9318700000e+06,4.4058789000e+03,9.8864500000e-01
695,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,3.2400000000e+01,2.0000000000e+05,1.9823900000e+05,1.9823900000e+05,9.9119500000e-01,3.5375972282e+01,1.8329519317e+01,3.5805271581e+01,1.8551954187e+01,3.3562074496e+01,1.7389675905e+01,1.9835600000e+01,1.7349200000e+01,-7.5928163641e+00,-9.2976085562e+01,2.0889557170e-04,4.3679012712e-01,3.0941580709e+01,1.6031907103e+01,-7.5928163641e+00,5.8797110494e-04,3.0941580709e+01,1.6031907103e+01,2.3518844197e+00,1.2185929636e+00,2.3525761109e+00,1.2189513528e+00,6.4229436000e+06,6.4229436000e+06,3.8100527600e+03,9.9119500000e-01
696,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,3.9800000000e+01,2.0000000000e+05,1.9901000000e+05,1.9901000000e+05,9.9505000000e-01,1.9849167319e+01,1.0284542652e+01,2.0802235130e+01,1.0778360171e+01,1.9143222562e+01,9.9187681670e+00,1.0911200000e+01,9.4534000002e+00,-5.7432486598e+00,-9.4329488925e+01,1.5693147390e-04,3.2686455759e-01,1.7197202722e+01,8.9104677314e+00,-5.7432486598e+00,2.5864706533e-04,1.7197202722e+01,8.9104677314e+00,1.0345882613e+00,5.3605609394e-01,1.0347220810e+00,5.3612543057e-01,7.9205980000e+06,7.9205980000e+06,2.0588306400e+03,9.9505000000e-01
697,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,4.0000000000e+01,2.0000000000e+05,1.9895300000e+05,1.9895300000e+05,9.9476500000e-01,2.0995002493e+01,1.0878239634e+01,2.0527789298e+01,1.0636160258e+01,1.8881281827e+01,9.7830475789e+00,1.0670000000e+01,9.2400000000e+00,1.9516366773e+00,-9.3461634227e+01,1.6136286399e-04,3.3619076485e-01,1.8181239272e+01,9.4203312290e+00,1.9516366773e+00,2.9149996125e-04,1.8181239272e+01,9.4203312290e+00,1.1659998450e+00,6.0414499741e-01,1.1661698225e+00,6.0423306865e-01,7.9581200000e+06,7.9581200000e+06,2.3319996900e+03,9.9476500000e-01
698,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,4.1400000000e+01,2.0000000000e+05,1.9906400000e+05,1.9906400000e+05,9.9532000000e-01,1.8763941952e+01,9.7222497163e+00,1.8737005177e+01,9.7082928380e+00,1.7175423580e+01,8.8991832023e+00,1.0009060000e+01,8.6534000000e+00,-2.8655066875e+00,-9.4227818861e+01,1.5261221445e-04,3.1778196457e-01,1.6222491951e+01,8.4054362443e+00,-2.8655066875e+00,2.4100388768e-04,1.6222491951e+01,8.4054362443e+00,9.6401555072e-01,4.9948992265e-01,9.6413173514e-01,4.9955012183e-01,8.2412496000e+06,8.2412496000e+06,1.9955121900e+03,9.9532000000e-01
699,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,5.0000000000e+01,2.0000000000e+05,1.9940100000e+05,1.9940100000e+05,9.9700500000e-01,1.1997975951e+01,6.2165678502e+00,1.1376674087e+01,5.8946497862e+00,1.0214979915e+01,5.2927357071e+00,5.9490000000e+00,5.0500000000e+00,4.4976945743e+00,-9.4703562961e+01,1.2218899245e-04,2.5400217163e-01,1.0184867802e+01,5.2771335760e+00,4.4976945743e+00,1.2905430900e-04,1.0184867802e+01,5.2771335760e+00,5.1621723600e-01,2.6747007047e-01,5.1625054890e-01,2.6748733103e-01,9.9700500000e+06,9.9700500000e+06,1.2905430900e+03,9.9700500000e-01
700,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,5.2800000000e+01,2.0000000000e+05,1.9950700000e+05,1.9950700000e+05,9.9753500000e-01,9.8721724575e+00,5.1151152630e+00,9.8552117048e+00,5.1063273082e+00,8.7891865366e+00,4.5539826614e+00,5.3229200000e+00,4.4956000000e+00,-3.9039613038e+00,-9.4456911043e+01,1.1088110243e-04,2.3037326372e-01,8.3377804852e+00,4.3200935156e+00,-3.9039613038e+00,1.2023663920e-04,8.3377804852e+00,4.3200935156e+00,4.8094655682e-01,2.4919510716e-01,4.8097547283e-01,2.4921008955e-01,1.0533969600e+07,1.0533969600e+07,1.2696989100e+03,9.9753500000e-01
701,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,6.0000000000e+01,2.0000000000e+05,1.9964800000e+05,1.9964800000e+05,9.9824000000e-01,7.0462024786e+00,3.6508821133e+00,7.0283824513e+00,3.6416489385e+00,6.1721593481e+00,3.1980100249e+00,3.7130000000e+00,3.0700000000e+00,-1.6729837523e+00,-9.4635195693e+01,9.3725727525e-05,1.9459269563e-01,5.8259740397e+00,3.0186393988e+00,-1.6729837523e+00,7.9467505000e-05,5.8259740397e+00,3.0186393988e+00,3.1787002000e-01,1.6469949223e-01,3.1788265084e-01,1.6470603670e-01,1.1978880000e+07,1.1978880000e+07,9.5361006000e+02,9.9824000000e-01
702,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,6.3100000000e+01,2.0000000000e+05,1.9970500000e+05,1.9970500000e+05,9.9852500000e-01,5.9043555335e+00,3.0592515717e+00,6.1485383923e+00,3.1857711877e+00,5.3683965092e+00,2.7815525954e+00,3.3351417323e+00,2.7377060368e+00,-8.2722169760e+00,-9.5875760076e+01,8.5814461922e-05,1.7811652897e-01,4.8466875127e+00,2.5112370532e+00,-8.2722169760e+00,5.4478865293e-05,4.8466875127e+00,2.5112370532e+00,2.1791546117e-01,1.1290956537e-01,2.1792139728e-01,1.1291264108e-01,1.2601385500e+07,1.2601385500e+07,6.8752328000e+02,9.9852500000e-01
703,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,6.5000000000e+01,2.0000000000e+05,1.9973400000e+05,1.9973400000e+05,9.9867000000e-01,5.3235409400e+00,2.7583113679e+00,5.6658371387e+00,2.9356669112e+00,4.9458506987e+00,2.5626169423e+00,3.1035511811e+00,2.5340419947e+00,-1.1124025127e+01,-9.5382454785e+01,8.1493284999e-05,1.6912293350e-01,4.3466582362e+00,2.2521545265e+00,-1.1124025127e+01,5.6457583077e-05,4.3466582362e+00,2.2521545265e+00,2.2583033231e-01,1.1701053487e-01,2.2583670746e-01,1.1701383806e-01,1.2982710000e+07,1.2982710000e+07,7.3394858000e+02,9.9867000000e-01
704,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,6.7200000000e+01,2.0000000000e+05,1.9977300000e+05,1.9977300000e+05,9.9886500000e-01,4.5425784012e+00,2.3536675654e+00,5.1689759027e+00,2.6782258563e+00,4.5124954464e+00,2.3380805422e+00,2.8353937008e+00,2.2982204724e+00,-1.6989744150e+01,-9.6060139328e+01,7.5289832481e-05,1.5621841148e-01,3.6819742797e+00,1.9077586942e+00,-1.6989744150e+01,4.3688775298e-05,3.6819742797e+00,1.9077586942e+00,1.7475510119e-01,9.0546684555e-02,1.7475891872e-01,9.0548662549e-02,1.3424745600e+07,1.3424745600e+07,5.8717714000e+02,9.9886500000e-01
705,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,6.8000000000e+01,2.0000000000e+05,1.9975000000e+05,1.9975000000e+05,9.9875000000e-01,5.0031276066e+00,2.5922940967e+00,4.9984736166e+00,2.5898827029e+00,4.3672029303e+00,2.2627994458e+00,2.7378818898e+00,2.2124671916e+00,-5.3175337344e+00,-9.5195955949e+01,7.9007515465e-05,1.6395108490e-01,4.0429997095e+00,2.0948185023e+00,-5.3175337344e+00,5.1283911030e-05,4.0429997095e+00,2.0948185023e+00,2.0513564412e-01,1.0628789851e-01,2.0514090438e-01,1.0629062403e-01,1.3583000000e+07,1.3583000000e+07,6.9746119000e+02,9.9875000000e-01
706,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,6.9000000000e+01,2.0000000000e+05,1.9974000000e+05,1.9974000000e+05,9.9870000000e-01,5.2033829322e+00,2.6960533327e+00,4.7698472494e+00,2.4714234453e+00,4.1927869207e+00,2.1724284563e+00,2.6159921260e+00,2.1052755906e+00,3.0604528948e+00,-9.4984867047e+01,8.0570155765e-05,1.6720214157e-01,4.1875336575e+00,2.1697065583e+00,3.0604528948e+00,5.0943493478e-05,4.1875336575e+00,2.1697065583e+00,2.0377397391e-01,1.0558236990e-01,2.0377916457e-01,1.0558505936e-01,1.3782060000e+07,1.3782060000e+07,7.0302021000e+02,9.9870000000e-01
707,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,7.0000000000e+01,2.0000000000e+05,1.9899200000e+05,1.9899200000e+05,9.9496000000e-01,2.0210974547e+01,1.0472007537e+01,2.0967598769e+01,1.0864040813e+01,2.0370817980e+01,1.0554827969e+01,2.7904295942e+00,2.0866372315e+00,2.7528298721e+02,-9.2434748070e+01,1.5834453574e-04,3.2983758504e-01,1.5113433452e+01,7.8307945346e+00,2.7528298721e+02,7.6167142857e-05,1.5113433452e+01,7.8307945346e+00,3.0466857143e-01,1.5785936343e-01,3.0468017489e-01,1.5786537559e-01,1.3929440000e+07,1.3929440000e+07,1.0663400000e+03,9.9496000000e-01
708,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,7.2000000000e+01,2.0000000000e+05,1.9901200000e+05,1.9901200000e+05,9.9506000000e-01,1.9808968536e+01,1.0263714268e+01,1.9630992434e+01,1.0171498671e+01,1.8973112566e+01,9.8306282724e+00,3.7943436755e+00,2.2451097852e+00,1.7050038545e+02,-9.3768910571e+01,1.5677366488e-04,3.2653258367e-01,1.1720949102e+01,6.0730306228e+00,1.7050038545e+02,6.7499240278e-05,1.1720949102e+01,6.0730306228e+00,2.6999696111e-01,1.3989479850e-01,2.7000607382e-01,1.3989952011e-01,1.4328864000e+07,1.4328864000e+07,9.7198906000e+02,9.9506000000e-01
709,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,7.5000000000e+01,2.0000000000e+05,1.9915200000e+05,1.9915200000e+05,9.9576000000e-01,1.6996057158e+01,8.8062472319e+00,1.7727241076e+01,9.1850990030e+00,1.7064974527e+01,8.8419557135e+00,5.3002147973e+00,2.4828186158e+00,6.6148874504e+01,-9.6179074147e+01,1.4529319323e-04,3.0240799900e-01,7.9615881091e+00,4.1251751861e+00,6.6148874504e+01,4.5773162667e-05,7.9615881091e+00,4.1251751861e+00,1.8309265067e-01,9.4866658376e-02,1.8309684116e-01,9.4868829616e-02,1.4936400000e+07,1.4936400000e+07,6.8659744000e+02,9.9576000000e-01
710,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,8.0000000000e+01,2.0000000000e+05,1.9918900000e+05,1.9918900000e+05,9.9594500000e-01,1.6252975223e+01,8.4212306856e+00,1.5104797765e+01,7.8263200854e+00,1.4451440180e+01,7.4877928394e+00,7.8100000000e+00,2.8790000000e+00,7.8262571784e+00,-9.6247851739e+01,1.4210131905e-04,2.9570960826e-01,5.9913336322e+00,3.1043179442e+00,7.8262571784e+00,5.2121748125e-05,5.9913336322e+00,3.1043179442e+00,2.0848699250e-01,1.0802434845e-01,2.0849242604e-01,1.0802716375e-01,1.5935120000e+07,1.5935120000e+07,8.3394797000e+02,9.9594500000e-01
711,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,8.5700000000e+01,2.0000000000e+05,1.9936600000e+05,1.9936600000e+05,9.9683000000e-01,1.2700140375e+01,6.5803836138e+00,1.2672373918e+01,6.5659968486e+00,1.2055110647e+01,6.2461713196e+00,6.8489800000e+00,2.6569850000e+00,-3.9216990890e+00,-9.6512985283e+01,1.2569707833e-04,2.6134052891e-01,4.9268770639e+00,2.5527860435e+00,-3.9216990890e+00,4.4703363477e-05,4.9268770639e+00,2.5527860435e+00,1.7881345391e-01,9.2649457984e-02,1.7881745081e-01,9.2651528917e-02,1.7085666200e+07,1.7085666200e+07,7.6621565000e+02,9.9683000000e-01
712,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,1.0000000000e+02,2.0000000000e+05,1.9957900000e+05,1.9957900000e+05,9.9789500000e-01,8.4288745061e+00,4.3672924902e+00,8.5705998776e+00,4.4407253252e+00,8.0453884161e+00,4.1685950342e+00,4.4380000000e+00,2.1000000000e+00,-1.5932291531e+00,-9.8018272884e+01,1.0248338829e-04,2.1284885157e-01,3.9884264224e+00,2.0665421878e+00,-1.5932291531e+00,2.0079850000e-05,3.9884264224e+00,2.0665421878e+00,8.0319400000e-02,4.1616269430e-02,8.0320206411e-02,4.1616687260e-02,1.9957900000e+07,1.9957900000e+07,4.0159700000e+02,9.9789500000e-01
713,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,1.0920000000e+02,2.0000000000e+05,1.9970700000e+05,1.9970700000e+05,9.9853500000e-01,5.8642966469e+00,3.0384956720e+00,6.8378461187e+00,3.5429254501e+00,6.3625396651e+00,3.2966526762e+00,3.9123120000e+00,1.8861552000e+00,-2.2335036879e+01,-9.8518607254e+01,8.5523498964e-05,1.7751082842e-01,2.8272217591e+00,1.4648817405e+00,-2.2335036879e+01,1.3481709249e-05,2.8272217591e+00,1.4648817405e+00,5.3926836996e-02,2.7941366319e-02,5.3927200513e-02,2.7941554670e-02,2.1808004400e+07,2.1808004400e+07,2.9444053000e+02,9.9853500000e-01
714,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,1.3920000000e+02,2.0000000000e+05,1.9982000000e+05,1.9982000000e+05,9.9910000000e-01,3.6016209727e+00,1.8661248563e+00,3.6872745870e+00,1.9105049674e+00,3.3280584516e+00,1.7243826174e+00,2.1981120000e+00,1.1888352000e+00,-1.5103286078e+01,-9.8670343324e+01,6.7051845612e-05,1.3909273914e-01,1.9479142962e+00,1.0092820187e+00,-1.5103286078e+01,7.6270833333e-06,1.9479142962e+00,1.0092820187e+00,3.0508333333e-02,1.5807426598e-02,3.0508449679e-02,1.5807486880e-02,2.7814944000e+07,2.7814944000e+07,2.1233800000e+02,9.9910000000e-01
715,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,1.5000000000e+02,2.0000000000e+05,1.9986500000e+05,1.9986500000e+05,9.9932500000e-01,2.7009116603e+00,1.3994360934e+00,3.0573088142e+00,1.5840978312e+00,2.7269739263e+00,1.4129398582e+00,1.5810000000e+00,9.3780000000e-01,-1.1484118064e+01,-9.8950698784e+01,5.8075139905e-05,1.2044428415e-01,1.6020967457e+00,8.3010194079e-01,-1.1484118064e+01,4.7479673333e-06,1.6020967457e+00,8.3010194079e-01,1.8991869333e-02,9.8403468048e-03,1.8991914420e-02,9.8403701657e-03,2.9979750000e+07,2.9979750000e+07,1.4243902000e+02,9.9932500000e-01
716,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,1.5800000000e+02,2.0000000000e+05,1.9987100000e+05,1.9987100000e+05,9.9935500000e-01,2.5808324080e+00,1.3372188642e+00,2.6861600884e+00,1.3917927919e+00,2.3740008444e+00,1.2300522510e+00,1.4535440000e+00,8.6636000000e-01,-8.0028630561e+00,-9.9086817850e+01,5.6770766024e-05,1.1773555814e-01,1.5382609436e+00,7.9702639563e-01,-8.0028630561e+00,3.8172721519e-06,1.5382609436e+00,7.9702639563e-01,1.5269088608e-02,7.9114448744e-03,1.5269117751e-02,7.9114599746e-03,3.1579618000e+07,3.1579618000e+07,1.2062580000e+02,9.9935500000e-01
717,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,1.7750000000e+02,2.0000000000e+05,1.9989400000e+05,1.9989400000e+05,9.9947000000e-01,2.1205619986e+00,1.0987367868e+00,2.0207062714e+00,1.0469980681e+00,1.7456354281e+00,9.0447431507e-01,1.1428700000e+00,6.9222500000e-01,-3.8616127086e+00,-9.8975553574e+01,5.1464507187e-05,1.0671875200e-01,1.2844033262e+00,6.6549395142e-01,-3.8616127086e+00,3.4216363380e-06,1.2844033262e+00,6.6549395142e-01,1.3686545352e-02,7.0914742757e-03,1.3686568767e-02,7.0914864080e-03,3.5481185000e+07,3.5481185000e+07,1.2146809000e+02,9.9947000000e-01
718,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,2.0000000000e+02,2.0000000000e+05,1.9993000000e+05,1.9993000000e+05,9.9965000000e-01,1.4002450572e+00,7.2551557367e-01,1.5176885824e+00,7.8636714111e-01,1.2743880908e+00,6.6030471028e-01,7.8440000000e-01,4.9130000000e-01,-7.5069385941e+00,-9.9206613204e+01,4.1825679911e-05,8.6715697459e-02,8.7702753263e-01,4.5441841069e-01,-7.5069385941e+00,1.8807412500e-06,8.7702753263e-01,4.5441841069e-01,7.5229650000e-03,3.8979093264e-03,7.5229720742e-03,3.8979129918e-03,3.9986000000e+07,3.9986000000e+07,7.5229650000e+01,9.9965000000e-01
719,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,2.2620000000e+02,2.0000000000e+05,1.9995700000e+05,1.9995700000e+05,9.9978500000e-01,8.6009246325e-01,4.4564376334e-01,1.1399586573e+00,5.9065215406e-01,9.2530250029e-01,4.7943134730e-01,6.6372280000e-01,4.1427200000e-01,-3.2856945197e+01,-9.9761797092e+01,3.2783667809e-05,6.7960036918e-02,5.3683891067e-01,2.7815487599e-01,-3.2856945197e+01,4.7613483643e-07,5.3683891067e-01,2.7815487599e-01,1.9045393457e-03,9.8680795115e-04,1.9045397992e-03,9.8680818611e-04,4.5230273400e+07,4.5230273400e+07,2.1540340000e+01,9.9978500000e-01
720,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,2.5100000000e+02,2.0000000000e+05,1.9995200000e+05,1.9995200000e+05,9.9976000000e-01,9.6011521844e-01,4.9746902510e-01,9.0544619661e-01,4.6914310705e-01,7.1124648550e-01,3.6852149508e-01,5.4949400000e-01,3.4136000000e-01,-9.4677967200e+00,-9.9465927574e+01,3.4636858980e-05,7.1803469061e-02,5.9644860720e-01,3.0904072912e-01,-9.4677967200e+00,8.7965039841e-07,5.9644860720e-01,3.0904072912e-01,3.5186015936e-03,1.8231096340e-03,3.5186031412e-03,1.8231104359e-03,5.0187952000e+07,5.0187952000e+07,4.4158450000e+01,9.9976000000e-01
721,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,2.8830000000e+02,2.0000000000e+05,1.9995900000e+05,1.9995900000e+05,9.9979500000e-01,8.2008406149e-01,4.2491402150e-01,6.7700522144e-01,3.5077990748e-01,5.0699899264e-01,2.6269377857e-01,3.7769020000e-01,2.3169800000e-01,1.2503321902e+01,-9.9862915299e+01,3.2012339418e-05,6.6360421333e-02,5.0308913728e-01,2.6066794678e-01,1.2503321902e+01,1.5325286160e-07,5.0308913728e-01,2.6066794678e-01,6.1301144641e-04,3.1762251109e-04,6.1301149347e-04,3.1762253547e-04,5.7648179700e+07,5.7648179700e+07,8.8365600000e+00,9.9979500000e-01
722,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,3.0000000000e+02,2.0000000000e+05,1.9996700000e+05,1.9996700000e+05,9.9983500000e-01,6.6005445599e-01,3.4199712746e-01,6.2530501811e-01,3.2399223736e-01,4.6137215478e-01,2.3905292994e-01,3.2380000000e-01,1.9730000000e-01,5.6198664168e+00,-9.9830533795e+01,2.8720443503e-05,5.9534058359e-02,4.0218883313e-01,2.0838799644e-01,5.6198664168e+00,1.6132716667e-07,4.0218883313e-01,2.0838799644e-01,6.4530866666e-04,3.3435682211e-04,6.4530871856e-04,3.3435684899e-04,5.9990100000e+07,5.9990100000e+07,9.6796300000e+00,9.9983500000e-01
723,1.0000000000e+02,2.5000000000e+02,1.9300000000e+01,3.6770000000e+02,2.0000000000e+05,1.9999000000e+05,1.9999000000e+05,9.9995000000e-01,2.0000500017e-01,1.0362953377e-01,4.2768006243e-01,2.2159588727e-01,2.9125113431e-01,1.5090732348e-01,2.3490990000e-01,1.3819790000e-01,-5.5885412336e+01,-9.9635762956e+01,1.5810993011e-05,3.2770535959e-02,1.1766328713e-01,6.0965433744e-02,-5.5885412336e+01,2.4287503399e-07,1.1766328713e-01,6.0965433744e-02,9.7150013598e-04,5.0336794610e-04,9.7150025387e-04,5.0336800719e-04,7.3536323000e+07,7.3536323000e+07,1.7861030000e+01,9.9995000000e-01
